name,value
info,Stellenzulage Nr. 7 Polizei
func_type,fabsolute
adding_type,monthly
label_de,Stellenzulage Nr. 7 (Polizei)
label_en,Position Allowance No. 7 (Police)
info_de,Nach 1 Jahr 67,57 € und nach 2 Jahren 135,14 €.
info_en,67.57 € after 1 year and 135.14 € after 2 years.
options,0;1;2
default_option,0
options_label_de,Keine;nach 1 Jahr;nach 2 Jahren
options_label_en,None;after 1 year;after 2 years
