name,value
info,
func_type,fabsolute
adding_type,monthly
label_de,Familienzuschlag Kinderanteile
label_en,Family Allowance Child Components
info_de,Kinderzuschlaege erstes und zweites Kind 239.08 EUR ab drittem Kind jeweils 726 EUR
info_en,Child components first and second child EUR 239.08 from third child EUR 726 each
options,0;1;2;3;4;5
default_option,0
options_label_de,Kein;1 Kind;2 Kinder;3 Kinder;4 Kinder;5 Kinder
options_label_en,None;1 child;2 children;3 children;4 children;5 children
