T,1,2,3,4,5,6
16,,3,4,4,5,
15,,3,4,4,5,
14,,3,4,4,5,
13,,3,4,4,5,
12,,3,4,4,5,
11,,3,4,4,5,
10,,3,4,4,5,
9,,3,4,4,5,
8,,3,4,4,5,
7,,3,4,4,5,
6,1,3,4,4,5,
5,1,3,4,4,5,
