name,value
pay_grad_name,E
valid_from,2026.05.01
link,https://www.dbb.de/fileadmin/user_upload/globale_elemente/pdfs/2023/231121_Entgelttabelle_Bund_ab_Maerz_2024_inkl._Stundenentgelte.pdf
name_de,Tarifvertrag für den öffentlichen Dienst - Bund
name_en,Collective Agreement for the Public Sector - Federal Government
prv,vbl-west;vbl-east;vbl-west-n-atv;vbl-east-n-atv;kvbw
allowances,tvoed-bund-annual-bonus
