name,value
pay_grad_name,E
valid_from,2022.04.01
link,https://www.verdi.de/++file++6253e9bae3cf3f8b28b29315/download/TVOeD_Allgemeiner%20Teil.pdf
name_de,Tarifvertrag für den öffentlichen Dienst - Bund
name_en,Collective Agreement for the Public Sector - Federal Government
prv,vbl-west;vbl-east;vbl-west-n-atv;vbl-east-n-atv;kvbw
allowances,tvoed-bund-annual-bonus
