name,value
pay_grad_name,E
valid_from,2022.12.01
link,https://www.dataport.de/fileadmin/user_upload/karriere/arbeiten-bei-dataport/aenderungstarifvertrag-nr7-tv-dataport.pdf
name_de,Entgelttabelle TV Dataport
name_en,Remuneration table TV Dataport
allowances,dataport-annual-bonus;dataport-tier-allowance
prv,vbl-west;vbl-east;vbl-west-n-atv;vbl-east-n-atv
