name,value
pay_grad_name,E
valid_from,2026.05.01
link,https://www.verdi.de/++file++6253ed769ddc5ffddf0b8118/download/TVOeD_BTS.PDF
name_en,Collective Agreement for the Public Service - Sparkassen
name_de,Tarifvertrag für den öffentlichen Dienst - Sparkassen
prv,vbl-west;vbl-east;vbl-west-n-atv;vbl-east-n-atv;kvbw
allowances,tvoed-s-annual-bonus
