name,value
info,Mehrarbeitsvergütung §4 Abs.1 MVergV
func_type,fabsolute
adding_type,hourly
label_de,Mehrarbeitsvergütung §4 Abs.1
label_en,Overtime Compensation §4 para.1
info_de,A4: 15,14 €/h; A5-A8: 17,89 €/h; A9-A12: 24,57 €/h; A13-A16: 33,85 €/h.
info_en,A4: 15.14 €/h; A5-A8: 17.89 €/h; A9-A12: 24.57 €/h; A13-A16: 33.85 €/h.
options,0;1
default_option,0
options_label_de,Nein;Ja
options_label_en,No;Yes
