T,0,1
4,0,15.14
5,0,17.89
6,0,17.89
7,0,17.89
8,0,17.89
9,0,24.57
10,0,24.57
11,0,24.57
12,0,24.57
13,0,33.85
14,0,33.85
15,0,33.85
16,0,33.85
