name,value
info,"Nr. 25"
func_type,fabsolute
adding_type,monthly
label_de,Stellenzulage Meister/Techniker
label_en,Master Technician Position Allowance
info_de,"Stellenzulage für Meister/Techniker."
info_en,"Position allowance for master technicians."
options,no;yes
default_option,no
options_label_de,Nein;Ja
options_label_en,No;Yes
