name,value
info,Mehrarbeitsvergütung §4 Abs.3
func_type,fabsolute
adding_type,hourly
label_de,Mehrarbeitsvergütung (§4 Abs.3)
label_en,Overtime Compensation (§4 para.3)
info_de,Stundenvergütung nach Nummer 1 bis 5.
info_en,Hourly compensation for numbers 1 to 5.
options,none;yes
default_option,none
options_label_de,Keine;Ja
options_label_en,None;Yes
