T,1,2,3,4,5,6
15,3,3,3,4,4,0
14,3,3,3,4,4,0
13,3,3,3,4,4,0
12,3,3,3,4,4,0
11,3,3,3,4,4,0
10,3,3,3,4,4,0
9,3,3,3,4,4,0
8,3,3,3,4,4,0
7,3,3,3,4,4,0
6,3,3,3,4,4,0
5a,3,3,3,4,4,0
5,3,3,3,4,4,0
4,3,3,3,4,4,0
3,3,3,3,4,4,0
2,3,3,3,4,4,0
1,3,3,3,4,4,0
