name,value
name_en,Collective Agreement for Federal Employment Agency
name_de,Tarifvertrag für Bundesagentur für Arbeit
pay_grad_name,TE
valid_from,2022.04.01
link,https://www.arbeitsagentur.de/bakarriere/ba-tarifvertrag
